Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog
2017-01-01,2017,1472.0,1,30.3,35.0,27.5,1007.0,62.0,10.0,9.6,20.6,1,1,0
2017-01-02,2017,1779.0,0,25.6,34.0,21.0,1012.6,63.0,10.0,21.7,29.4,0,0,0
2017-01-03,2017,1889.0,0,26.2,28.4,22.0,1005.4,75.0,9.5,17.4,35.2,1,1,0
2017-01-04,2017,1841.0,0,26.2,31.0,22.3,1003.9,70.0,9.5,7.6,14.8,0,0,0
2017-01-05,2017,1771.0,0,25.1,30.8,19.7,1010.2,37.0,10.0,8.0,18.3,0,0,0
2017-01-06,2017,1801.0,0,23.2,29.0,18.9,1016.2,55.0,10.0,20.4,31.7,0,0,0
2017-01-07,2017,1863.0,0,27.8,32.0,20.2,1010.8,65.0,10.0,18.0,29.4,0,0,0
2017-01-08,2017,1541.0,0,25.7,31.9,21.6,1008.1,73.0,8.9,14.6,51.9,1,1,0
2017-01-09,2017,1754.0,0,25.3,29.1,20.0,1003.4,81.0,9.2,11.9,57.6,1,1,0
2017-01-10,2017,1709.0,0,22.0,29.5,18.0,1010.3,60.0,10.0,9.8,16.5,0,0,0
2017-01-11,2017,1788.0,0,25.0,29.2,20.6,1014.0,53.0,10.0,13.9,24.1,0,0,0
2017-01-12,2017,1932.0,0,26.9,31.0,22.0,1012.5,59.0,10.0,11.5,20.6,0,0,0
2017-01-13,2017,1936.0,0,27.3,31.0,24.0,1007.2,64.0,10.0,19.8,37.0,1,0,0
2017-01-14,2017,1744.0,0,23.1,30.0,19.5,1011.3,55.0,10.0,21.5,37.0,0,0,0
2017-01-15,2017,1522.0,0,23.6,27.4,21.0,1008.7,71.0,9.5,20.9,31.7,1,0,0
2017-01-16,2017,1801.0,0,24.1,27.0,20.5,1006.6,84.0,9.0,28.2,38.9,1,0,0
2017-01-17,2017,1953.0,0,26.3,33.0,22.7,1005.3,74.0,10.0,10.7,20.6,0,0,0
2017-01-18,2017,1920.0,0,25.6,33.3,22.0,1009.4,58.0,10.0,17.4,24.1,0,0,0
2017-01-19,2017,2008.0,0,26.7,31.0,23.5,1014.3,68.0,10.0,16.5,27.8,0,0,0
2017-01-20,2017,2084.0,0,27.6,30.5,24.5,1016.8,63.0,10.0,16.1,27.8,0,0,0
2017-01-21,2017,2018.0,0,27.9,31.0,25.0,1016.4,66.0,10.0,15.6,22.2,0,0,0
2017-01-22,2017,1752.0,0,27.4,31.5,24.8,1014.4,67.0,10.0,15.0,33.5,0,0,0
2017-01-23,2017,1934.0,0,26.6,29.0,24.7,1014.2,65.0,10.0,18.9,38.9,0,0,0
2017-01-24,2017,1897.0,0,27.5,32.0,20.0,1008.4,64.0,9.7,14.6,40.7,1,1,0
2017-01-25,2017,1708.0,0,21.6,32.5,18.0,1013.1,58.0,10.0,16.1,20.6,1,0,0
2017-01-26,2017,1682.0,0,19.0,24.0,14.0,1020.5,48.0,10.0,14.3,22.2,0,0,0
2017-01-27,2017,1727.0,0,21.7,24.2,17.5,1020.7,53.0,10.0,10.4,14.8,0,0,0
2017-01-28,2017,1728.0,0,24.7,29.0,20.8,1017.9,54.0,10.0,14.8,24.1,0,0,0
2017-01-29,2017,1697.0,0,26.8,30.2,22.5,1016.0,59.0,10.0,17.4,27.8,0,0,0
2017-01-30,2017,2014.0,0,27.7,32.0,24.5,1013.1,69.0,10.0,16.5,22.2,0,0,0
2017-01-31,2017,2018.0,0,27.3,33.5,24.5,1011.3,72.0,9.5,13.7,25.9,1,0,0
2017-02-01,2017,1766.0,0,25.5,30.0,19.6,1008.1,68.0,9.5,13.1,22.2,1,0,0
2017-02-02,2017,1782.0,0,24.0,30.2,21.0,1008.2,70.0,9.8,13.7,24.1,0,0,0
2017-02-03,2017,1822.0,0,24.7,27.0,21.4,1008.9,65.0,10.0,12.4,20.6,0,0,0
2017-02-04,2017,1684.0,0,25.1,27.4,22.0,1007.5,77.0,9.7,19.1,27.8,1,1,0
2017-02-05,2017,1353.0,0,21.0,23.0,19.0,1001.8,87.0,9.0,14.4,22.2,1,0,0
2017-02-06,2017,1551.0,0,18.1,24.0,14.5,1013.6,63.0,10.0,14.3,24.1,0,0,0
2017-02-07,2017,1629.0,0,21.5,25.0,16.5,1014.7,52.0,10.0,8.1,18.3,0,0,0
2017-02-08,2017,1689.0,0,22.4,25.4,19.9,1014.3,67.0,10.0,17.8,25.9,0,0,0
2017-02-09,2017,1716.0,0,23.7,27.0,21.0,1013.5,70.0,10.0,14.6,24.1,0,0,0
2017-02-10,2017,1801.0,0,24.3,28.0,22.3,1012.6,83.0,8.2,17.4,31.7,1,0,0
2017-02-11,2017,1667.0,0,23.4,28.0,21.0,1012.9,76.0,10.0,21.7,35.2,0,0,0
2017-02-12,2017,1498.0,0,21.9,26.0,21.0,1011.3,88.0,7.9,14.1,24.1,1,0,0
2017-02-13,2017,1699.0,0,21.8,25.0,19.0,1010.0,86.0,8.2,20.4,37.0,1,0,0
2017-02-14,2017,1773.0,0,23.6,26.0,19.3,1009.2,80.0,7.9,9.3,16.5,1,0,0
2017-02-15,2017,1853.0,0,26.1,32.0,21.0,1012.2,65.0,9.7,7.4,18.3,0,0,0
2017-02-16,2017,1920.0,0,26.3,31.8,23.9,1011.8,70.0,10.0,9.4,16.5,0,0,0
2017-02-17,2017,1875.0,0,24.7,30.0,21.7,1007.4,83.0,10.0,13.0,20.6,0,0,0
2017-02-18,2017,1654.0,0,25.7,30.2,21.0,1008.0,72.0,9.7,16.3,37.0,1,1,0
2017-02-19,2017,1589.0,0,25.5,29.0,22.0,1014.1,75.0,10.0,8.3,13.0,0,0,0
2017-02-20,2017,1985.0,0,26.7,30.0,23.5,1015.1,76.0,10.0,11.5,18.3,0,0,0
2017-02-21,2017,2157.0,0,28.1,32.0,23.1,1014.5,78.0,7.7,10.6,33.5,1,1,0
2017-02-22,2017,2089.0,0,26.5,31.6,23.0,1011.6,75.0,8.7,10.4,18.3,1,1,0
2017-02-23,2017,2133.0,0,28.9,35.0,23.0,1010.4,70.0,9.8,6.5,13.0,1,0,0
2017-02-24,2017,2131.0,0,28.4,31.5,25.6,1011.0,72.0,9.0,10.4,18.3,0,0,0
2017-02-25,2017,2080.0,0,27.8,31.0,24.9,1011.5,76.0,10.0,11.3,20.6,0,0,0
2017-02-26,2017,1811.0,0,28.9,31.0,27.0,1011.6,74.0,10.0,10.0,14.8,0,0,0
2017-02-27,2017,1675.0,1,28.5,31.9,24.0,1010.0,70.0,10.0,12.0,20.6,0,0,0
2017-02-28,2017,1727.0,1,27.8,31.5,24.2,1006.1,67.0,9.5,7.8,13.0,0,0,0
2017-03-01,2017,1912.0,0,28.7,33.2,25.3,1002.7,61.0,10.0,10.0,14.8,0,0,0
2017-03-02,2017,1920.0,0,28.9,33.3,25.5,1004.9,65.0,10.0,12.6,20.6,0,0,0
2017-03-03,2017,1756.0,0,23.2,32.2,20.7,1011.5,55.0,9.5,15.9,25.9,1,1,0
2017-03-04,2017,1654.0,0,22.7,25.0,20.7,1013.5,55.0,9.7,17.4,29.4,1,0,0
2017-03-05,2017,1438.0,0,22.7,26.2,18.9,1013.8,52.0,10.0,13.7,24.1,0,0,0
2017-03-06,2017,1721.0,0,24.1,27.0,20.9,1014.3,63.0,10.0,18.3,27.8,0,0,0
2017-03-07,2017,1759.0,0,22.3,27.5,18.0,1017.3,65.0,10.0,18.7,25.9,0,0,0
2017-03-08,2017,1769.0,0,23.7,27.2,21.0,1011.8,77.0,10.0,19.3,31.7,0,0,0
2017-03-09,2017,1703.0,0,24.0,29.0,20.0,1001.2,73.0,8.2,13.3,24.1,1,1,0
2017-03-10,2017,1702.0,0,21.6,29.1,17.0,1012.4,37.0,10.0,12.6,18.3,0,0,0
2017-03-11,2017,1594.0,0,20.5,25.0,17.0,1014.1,54.0,10.0,8.7,18.3,0,0,0
2017-03-12,2017,1385.0,0,19.9,23.8,16.5,1014.3,46.0,10.0,14.1,22.2,0,0,0
2017-03-13,2017,1622.0,0,20.1,27.0,14.0,1015.2,47.0,10.0,11.3,18.3,0,0,0
2017-03-14,2017,1754.0,0,21.6,27.2,17.8,1014.0,60.0,10.0,9.4,20.6,0,0,0
2017-03-15,2017,1758.0,0,21.2,25.6,16.0,1011.6,73.0,6.4,13.0,27.8,1,0,0
2017-03-16,2017,1680.0,0,17.3,22.0,14.5,1016.3,65.0,10.0,13.1,20.6,1,0,0
2017-03-17,2017,1703.0,0,17.1,21.0,13.5,1022.8,60.0,10.0,7.4,14.8,0,0,0
2017-03-18,2017,1613.0,0,19.0,22.0,16.0,1023.2,66.0,10.0,10.9,18.3,0,0,0
2017-03-19,2017,1396.0,0,20.4,23.0,17.2,1022.5,71.0,10.0,16.1,24.1,0,0,0
2017-03-20,2017,1676.0,0,20.9,23.0,19.0,1023.4,71.0,10.0,18.9,27.8,0,0,0
2017-03-21,2017,1795.0,0,21.3,24.0,19.0,1023.0,78.0,10.0,21.5,31.7,0,0,0
2017-03-22,2017,1791.0,0,21.9,24.0,19.6,1020.6,82.0,10.0,17.4,25.9,1,0,0
2017-03-23,2017,1773.0,0,22.3,25.0,20.0,1017.0,84.0,10.0,10.0,24.1,1,0,0
2017-03-24,2017,1585.0,0,23.4,26.0,20.5,1014.5,82.0,8.9,7.6,14.8,0,0,0
2017-03-25,2017,1633.0,0,23.7,25.6,22.0,1015.0,82.0,10.0,14.4,31.7,0,0,0
2017-03-26,2017,1515.0,0,23.6,26.0,21.0,1014.9,77.0,10.0,17.6,27.8,0,0,0
2017-03-27,2017,1792.0,1,23.2,26.1,21.0,1017.0,81.0,10.0,17.0,27.8,0,0,0
2017-03-28,2017,1861.0,0,23.4,26.0,21.2,1021.0,77.0,10.0,23.3,33.5,0,0,0
2017-03-29,2017,1844.0,0,22.6,26.9,20.0,1019.7,76.0,10.0,27.2,37.0,0,0,0
2017-03-30,2017,1781.0,0,22.7,25.5,20.0,1015.6,76.0,9.8,19.4,35.2,1,0,0
2017-03-31,2017,1798.0,0,23.3,25.2,20.5,1018.8,76.0,10.0,15.0,24.1,0,0,0
2017-04-01,2017,1717.0,0,23.4,26.3,21.0,1021.8,68.0,10.0,19.8,25.9,0,0,0
2017-04-02,2017,1434.0,1,21.6,26.7,19.7,1017.1,77.0,9.0,20.2,29.4,1,0,0
2017-04-03,2017,1681.0,0,20.3,24.0,17.0,1014.5,78.0,9.8,6.9,13.0,1,0,0
2017-04-04,2017,1773.0,0,21.3,26.1,19.0,1011.8,78.0,9.5,7.8,13.0,0,0,0
2017-04-05,2017,1763.0,0,23.3,28.0,20.0,1010.4,51.0,9.5,6.5,14.8,0,0,0
2017-04-06,2017,1463.0,0,20.2,27.8,15.0,1015.8,55.0,10.0,9.4,22.2,0,0,0
2017-04-07,2017,1685.0,0,21.7,25.0,18.8,1013.2,63.0,10.0,24.4,24.142161016949153,0,0,0
2017-04-08,2017,1662.0,0,22.2,25.5,19.5,1012.9,76.0,9.2,16.1,27.8,1,1,0
2017-04-09,2017,1460.0,0,22.7,25.0,20.4,1010.4,91.0,8.2,14.3,24.1,1,1,0
2017-04-10,2017,1657.0,0,20.1,23.8,14.0,1003.9,91.0,7.2,16.7,37.0,1,0,0
2017-04-11,2017,1713.0,0,17.6,22.2,13.8,1013.2,67.0,10.0,12.4,16.5,1,0,0
2017-04-12,2017,1758.0,0,15.5,21.9,12.0,1025.2,56.0,10.0,9.1,16.5,0,0,0
2017-04-13,2017,1757.0,1,16.5,19.0,13.0,1022.2,60.0,10.0,8.9,18.3,0,0,0
2017-04-14,2017,1515.0,1,18.2,20.1,15.0,1020.1,67.0,10.0,13.7,25.9,0,0,0
2017-04-15,2017,1571.0,0,19.3,22.0,17.0,1020.0,71.0,10.0,16.9,27.8,0,0,0
2017-04-16,2017,1427.0,0,18.0,22.5,15.0,1024.1,74.0,10.0,15.4,22.2,0,0,0
2017-04-17,2017,1694.0,0,16.7,20.5,14.6,1024.7,75.0,9.7,12.8,22.2,1,0,0
2017-04-18,2017,1753.0,0,17.9,20.0,14.6,1022.7,74.0,10.0,17.2,22.2,1,0,0
2017-04-19,2017,1762.0,0,18.3,20.0,17.5,1016.2,84.0,8.9,15.6,24.1,1,0,0
2017-04-20,2017,1790.0,0,20.1,25.0,17.5,1009.2,75.0,7.7,6.1,11.1,1,0,0
2017-04-21,2017,1785.0,0,20.7,25.5,17.0,1010.4,48.0,10.0,10.4,24.1,0,0,0
2017-04-22,2017,1708.0,0,16.0,24.5,12.1,1018.8,55.0,10.0,8.3,18.3,0,0,0
2017-04-23,2017,1492.0,0,16.7,22.0,12.5,1019.6,66.0,10.0,8.7,14.8,0,0,0
2017-04-24,2017,1721.0,0,19.3,22.0,14.8,1014.7,66.0,10.0,12.0,16.5,0,0,0
2017-04-25,2017,1773.0,0,16.5,21.0,13.0,1008.6,90.0,5.6,8.3,20.6,1,0,1
2017-04-26,2017,1825.0,0,14.2,18.5,10.5,1006.1,51.0,9.3,19.8,27.8,1,0,0
2017-04-27,2017,1801.0,0,15.4,24.0,9.8,1014.4,44.0,10.0,15.2,42.4,0,0,0
2017-04-28,2017,1832.0,0,19.1,26.0,11.8,1016.9,51.0,10.0,17.6,22.2,0,0,0
2017-04-29,2017,1699.0,0,18.8,26.5,15.0,1020.5,67.0,10.0,10.4,18.3,0,0,0
2017-04-30,2017,1462.0,0,18.6,25.0,13.0,1021.0,61.0,10.0,11.5,22.2,0,0,0
2017-05-01,2017,1287.0,1,18.4,25.5,14.0,1020.2,70.0,10.0,6.7,14.8,0,0,0
2017-05-02,2017,1606.0,0,18.9,24.8,16.0,1016.7,70.0,10.0,11.1,16.5,0,0,0
2017-05-03,2017,1744.0,0,19.5,24.0,16.8,1018.0,78.0,9.5,7.0,18.3,1,1,0
2017-05-04,2017,1777.0,0,19.0,24.0,16.6,1016.7,83.0,8.2,10.7,18.3,0,0,0
2017-05-05,2017,1758.0,0,19.7,24.0,16.9,1016.0,87.0,8.9,6.1,14.8,0,0,1
2017-05-06,2017,1665.0,0,19.7,23.5,17.0,1016.4,83.0,9.7,11.3,18.3,0,0,0
2017-05-07,2017,1423.0,0,20.1,22.8,17.8,1012.6,86.0,8.4,11.7,24.1,1,1,0
2017-05-08,2017,1636.0,0,19.3,21.3,17.0,1009.3,90.0,8.7,8.1,14.8,1,1,0
2017-05-09,2017,1764.0,0,16.1,20.5,12.6,1019.4,66.0,10.0,7.8,11.1,0,0,0
2017-05-10,2017,1797.0,0,14.2,19.8,11.5,1025.2,61.0,9.8,14.3,24.1,0,0,0
2017-05-11,2017,1819.0,0,14.2,16.0,12.8,1022.3,67.0,9.7,22.4,37.0,1,0,0
2017-05-12,2017,1854.0,0,16.3,17.0,13.4,1014.9,82.0,8.0,23.5,38.9,1,0,0
2017-05-13,2017,1702.0,0,16.6,20.0,13.0,1011.3,84.0,7.9,7.6,22.2,0,0,1
2017-05-14,2017,1470.0,0,16.2,20.0,13.7,1014.2,80.0,10.0,6.5,13.0,0,0,0
2017-05-15,2017,1721.0,0,17.1,21.0,14.0,1018.5,70.0,9.8,7.4,11.1,0,0,0
2017-05-16,2017,1805.0,0,15.7,20.5,11.7,1019.4,70.0,9.3,5.9,13.0,0,0,0
2017-05-17,2017,1822.0,0,16.4,18.9,13.2,1018.1,75.0,10.0,18.3,31.7,0,0,0
2017-05-18,2017,1802.0,0,16.7,18.2,15.0,1012.7,84.0,9.7,18.9,27.8,1,0,0
2017-05-19,2017,1772.0,0,16.6,18.6,13.0,1005.3,86.0,8.7,18.7,35.2,1,1,0
2017-05-20,2017,1732.0,0,11.3,17.5,9.8,1008.0,82.0,9.3,20.9,27.8,1,0,0
2017-05-21,2017,1487.0,0,13.2,19.0,10.0,1010.2,78.0,9.5,18.0,24.1,1,0,0
2017-05-22,2017,1697.0,0,15.5,20.0,11.0,1016.3,73.0,10.0,8.7,18.3,0,0,0
2017-05-23,2017,1785.0,0,17.1,20.0,14.5,1017.5,76.0,10.0,12.0,18.3,0,0,0
2017-05-24,2017,1780.0,0,16.9,19.6,16.0,1013.0,90.0,8.7,7.6,14.8,1,0,0
2017-05-25,2017,1572.0,1,16.3,18.8,15.0,1011.0,92.0,6.8,9.6,14.8,1,0,0
2017-05-26,2017,1742.0,0,14.7,17.2,13.0,1017.3,66.0,9.5,8.0,14.8,0,0,0
2017-05-27,2017,1733.0,0,12.1,17.7,9.0,1028.7,61.0,10.0,14.6,24.1,0,0,0
2017-05-28,2017,1504.0,0,13.1,15.4,9.2,1026.3,74.0,10.0,15.9,29.4,1,0,0
2017-05-29,2017,1771.0,0,13.4,16.2,10.4,1024.0,79.0,9.3,7.8,33.5,0,0,0
2017-05-30,2017,1847.0,0,13.0,16.4,10.5,1025.8,70.0,10.0,9.1,16.5,0,0,0
2017-05-31,2017,1882.0,0,11.7,15.8,9.7,1024.9,66.0,10.0,9.3,14.8,0,0,0
2017-06-01,2017,1798.0,0,11.8,15.0,9.6,1020.7,87.0,6.0,5.4,13.0,0,0,1
2017-06-02,2017,1844.0,0,12.3,15.0,9.5,1020.1,73.0,7.2,6.9,14.8,0,0,0
2017-06-03,2017,1789.0,0,14.4,17.0,10.8,1014.6,79.0,10.0,13.3,16.5,0,0,0
2017-06-04,2017,1556.0,0,13.2,18.0,10.8,1015.3,84.0,7.1,6.3,9.4,0,0,1
2017-06-05,2017,1865.0,0,10.7,17.0,7.5,1020.0,50.0,10.0,5.9,13.0,0,0,0
2017-06-06,2017,1926.0,0,10.8,16.0,7.6,1019.0,57.0,9.7,6.5,16.5,0,0,0
2017-06-07,2017,1902.0,0,11.3,15.9,8.0,1013.6,65.0,10.0,11.5,16.5,0,0,0
2017-06-08,2017,1949.0,0,12.2,14.0,9.2,1009.7,83.0,9.8,7.6,14.8,1,0,0
2017-06-09,2017,1919.0,0,11.3,16.0,7.0,1014.9,66.0,10.0,11.9,24.1,0,0,0
2017-06-10,2017,1810.0,0,15.0,21.0,7.5,1011.9,52.0,10.0,13.1,18.3,0,0,0
2017-06-11,2017,1596.0,0,14.2,21.2,10.0,1014.4,55.0,10.0,9.3,18.3,0,0,0
2017-06-12,2017,1853.0,0,10.7,18.1,6.3,1019.5,51.0,10.0,7.2,16.5,0,0,0
2017-06-13,2017,1833.0,0,13.3,19.0,9.3,1018.2,75.0,9.7,5.4,11.1,0,0,0
2017-06-14,2017,1796.0,0,14.1,20.0,10.8,1021.8,86.0,9.0,10.0,14.8,0,0,0
2017-06-15,2017,1815.0,0,15.2,17.2,13.5,1015.7,88.0,10.0,9.1,14.8,0,0,0
2017-06-16,2017,1825.0,0,18.3,21.0,14.0,1006.8,90.0,9.8,8.9,16.5,0,0,0
2017-06-17,2017,1523.0,1,19.3,23.0,15.0,1003.0,72.0,10.0,10.2,24.1,1,0,0
2017-06-18,2017,1492.0,0,9.9,22.6,6.0,1014.3,45.0,10.0,18.0,27.8,0,0,0
2017-06-19,2017,1834.0,1,7.9,12.0,4.6,1025.4,46.0,10.0,11.5,18.3,0,0,0
2017-06-20,2017,1700.0,0,7.7,11.8,5.0,1026.9,51.0,9.8,5.7,13.0,0,0,0
2017-06-21,2017,1916.0,0,10.9,13.0,6.1,1021.7,63.0,10.0,16.3,20.6,0,0,0
2017-06-22,2017,1926.0,0,16.1,19.0,9.4,1012.4,85.0,9.7,10.4,20.6,0,0,0
2017-06-23,2017,1857.0,0,17.9,22.0,14.0,1011.6,83.0,10.0,8.3,18.3,0,0,0
2017-06-24,2017,1746.0,0,17.6,22.5,15.0,1015.1,85.0,9.3,11.1,18.3,0,0,0
2017-06-25,2017,1485.0,0,18.9,21.0,15.5,1015.1,83.0,10.0,5.6,9.4,0,0,0
2017-06-26,2017,1718.0,0,18.5,22.0,16.6,1013.5,77.0,10.0,6.7,11.1,0,0,0
2017-06-27,2017,1802.0,0,17.3,21.8,14.0,1010.9,82.0,9.7,11.5,16.5,1,0,0
2017-06-28,2017,1858.0,0,13.1,18.2,12.0,1020.5,84.0,9.2,6.7,11.1,1,0,0
2017-06-29,2017,1915.0,0,11.2,13.6,8.8,1020.3,85.0,8.5,7.0,13.0,0,0,0
2017-06-30,2017,1922.0,0,13.2,18.0,9.0,1022.1,64.0,8.0,8.7,13.0,0,0,0
2017-07-01,2017,1788.0,0,13.9,17.6,11.0,1027.3,68.0,10.0,7.4,11.1,0,0,0
2017-07-02,2017,1545.0,0,14.7,17.0,12.2,1029.2,69.0,10.0,14.3,20.6,0,0,0
2017-07-03,2017,1770.0,0,14.2,17.3,12.0,1026.5,70.0,10.0,16.1,24.1,0,0,0
2017-07-04,2017,1811.0,0,15.5,18.0,12.0,1021.8,77.0,10.0,16.3,22.2,0,0,0
2017-07-05,2017,1875.0,0,15.2,18.5,13.8,1018.4,78.0,9.7,18.1,27.8,1,0,0
2017-07-06,2017,1938.0,0,11.4,16.2,9.0,1022.9,84.0,8.0,7.4,18.3,1,1,0
2017-07-07,2017,1932.0,0,13.1,15.0,11.0,1023.9,92.0,6.6,23.2,33.5,1,0,0
2017-07-08,2017,1806.0,0,13.8,15.0,12.0,1019.0,92.0,7.6,14.1,20.6,1,0,0
2017-07-09,2017,1549.0,1,11.1,15.0,9.8,1020.9,86.0,8.4,7.2,13.0,1,1,0
2017-07-10,2017,1843.0,0,11.1,12.2,9.5,1022.7,89.0,9.5,9.4,16.5,1,0,0
2017-07-11,2017,1925.0,0,10.1,13.0,7.0,1026.5,78.0,10.0,15.4,22.2,0,0,0
2017-07-12,2017,1933.0,0,14.5,17.1,8.5,1020.0,90.0,8.7,12.6,24.1,1,0,0
2017-07-13,2017,1830.0,0,18.4,24.0,13.9,1012.0,82.0,9.5,9.1,20.6,0,0,0
2017-07-14,2017,1843.0,0,15.1,24.5,12.6,1015.2,76.0,9.7,22.8,40.7,1,0,0
2017-07-15,2017,1773.0,0,13.9,16.5,11.0,1005.8,92.0,5.6,16.3,35.2,1,0,1
2017-07-16,2017,1605.0,0,7.4,16.5,5.5,1019.4,66.0,10.0,18.0,27.8,0,0,0
2017-07-17,2017,1860.0,0,5.9,10.0,2.2,1029.1,50.0,10.0,12.2,20.6,0,0,0
2017-07-18,2017,1946.0,0,8.9,15.0,2.5,1028.2,35.0,10.0,13.7,20.6,0,0,0
2017-07-19,2017,1953.0,0,10.1,16.0,5.2,1022.9,50.0,10.0,18.9,27.8,0,0,0
2017-07-20,2017,1938.0,0,12.2,19.0,7.0,1017.6,52.0,10.0,15.9,24.1,0,0,0
2017-07-21,2017,1902.0,0,12.4,19.0,7.7,1020.2,61.0,10.0,8.3,13.0,0,0,0
2017-07-22,2017,1775.0,0,12.7,16.0,11.0,1018.6,77.0,10.0,12.8,18.3,0,0,0
2017-07-23,2017,1586.0,0,13.9,17.0,11.0,1012.8,77.0,9.7,9.1,18.3,1,0,0
2017-07-24,2017,1833.0,0,13.2,17.0,10.6,1017.6,85.0,8.9,18.0,27.8,1,1,0
2017-07-25,2017,1916.0,0,12.7,15.6,11.0,1023.8,77.0,10.0,23.9,37.0,0,0,0
2017-07-26,2017,1922.0,0,14.4,19.0,11.0,1020.6,94.0,6.0,17.6,33.5,1,1,1
2017-07-27,2017,1853.0,0,16.5,20.4,13.5,1018.7,89.0,4.5,9.3,13.0,0,0,1
2017-07-28,2017,1776.0,0,17.6,21.0,14.6,1014.8,78.0,10.0,7.4,11.1,0,0,0
2017-07-29,2017,1693.0,0,17.8,21.0,15.8,1015.9,77.0,9.0,7.0,16.5,0,0,0
2017-07-30,2017,1560.0,0,12.7,20.0,10.0,1023.4,81.0,9.3,18.0,24.1,1,0,0
2017-07-31,2017,1850.0,0,11.6,13.1,9.5,1024.0,88.0,8.7,16.3,22.2,1,0,0
2017-08-01,2017,1883.0,0,12.8,14.0,11.5,1018.7,93.0,5.8,16.1,25.9,1,0,0
2017-08-02,2017,1850.0,0,12.5,15.0,10.5,1022.2,80.0,9.7,11.3,18.3,0,0,0
2017-08-03,2017,1859.0,0,12.8,18.0,8.5,1023.7,74.0,8.7,7.8,16.5,0,0,0
2017-08-04,2017,1853.0,0,12.8,18.5,9.9,1025.4,75.0,10.0,7.0,14.8,0,0,0
2017-08-05,2017,1725.0,0,14.7,18.0,11.5,1022.1,74.0,10.0,16.1,25.9,0,0,0
2017-08-06,2017,1472.0,0,16.1,19.0,12.8,1017.3,82.0,10.0,12.4,18.3,0,0,0
2017-08-07,2017,1772.0,0,16.3,19.0,14.0,1014.3,87.0,9.3,12.0,20.6,1,0,0
2017-08-08,2017,1865.0,0,14.5,18.1,12.5,1012.0,78.0,9.8,15.2,25.9,1,0,0
2017-08-09,2017,1901.0,0,13.9,16.8,10.7,1019.2,81.0,9.5,20.0,27.8,1,0,0
2017-08-10,2017,1874.0,0,14.8,17.0,11.9,1018.6,81.0,10.0,26.1,33.5,1,0,0
2017-08-11,2017,1882.0,0,16.1,17.0,13.4,1010.2,90.0,7.2,23.2,48.2,1,1,0
2017-08-12,2017,1738.0,0,15.4,17.4,14.0,1008.3,88.0,6.4,10.9,22.2,1,0,0
2017-08-13,2017,1535.0,0,12.8,16.0,9.6,1014.8,68.0,10.0,7.6,16.5,0,0,0
2017-08-14,2017,1762.0,0,14.7,19.0,10.2,1013.6,46.0,10.0,13.1,18.3,0,0,0
2017-08-15,2017,1819.0,0,15.2,20.0,12.0,1017.3,60.0,10.0,9.8,16.5,0,0,0
2017-08-16,2017,1808.0,0,13.6,20.5,10.5,1022.2,60.0,10.0,7.6,14.8,0,0,0
2017-08-17,2017,1804.0,1,14.8,22.0,9.8,1017.4,61.0,10.0,13.7,25.9,0,0,0
2017-08-18,2017,1788.0,0,16.4,22.0,11.5,1010.0,72.0,10.0,15.0,24.1,0,0,0
2017-08-19,2017,1742.0,0,15.7,20.0,12.0,1010.1,68.0,9.7,9.4,18.3,1,1,0
2017-08-20,2017,1601.0,0,13.1,16.7,9.0,1022.5,40.0,10.0,8.7,13.0,0,0,0
2017-08-21,2017,1560.0,1,12.4,17.0,7.0,1027.6,51.0,10.0,11.3,24.1,0,0,0
2017-08-22,2017,1791.0,0,13.8,17.0,10.8,1018.4,62.0,10.0,24.3,38.9,0,0,0
2017-08-23,2017,1818.0,0,16.1,19.0,10.9,1012.1,73.0,10.0,14.1,22.2,0,0,0
2017-08-24,2017,1777.0,0,17.9,21.0,14.3,1009.0,90.0,8.0,10.2,18.3,1,0,0
2017-08-25,2017,1773.0,0,18.8,21.0,16.0,1008.5,94.0,6.6,10.0,31.7,1,1,0
2017-08-26,2017,1634.0,0,15.1,21.0,13.4,1013.3,92.0,6.8,10.2,18.3,1,0,0
2017-08-27,2017,1491.0,0,15.2,17.0,13.0,1016.6,97.0,6.6,16.9,22.2,1,0,1
2017-08-28,2017,1727.0,0,17.3,21.0,13.0,1012.8,93.0,7.7,15.4,83.2,0,0,1
2017-08-29,2017,1824.0,0,18.4,22.0,13.0,1008.2,92.0,7.7,8.1,25.9,1,1,0
2017-08-30,2017,1834.0,0,12.4,21.5,8.2,1021.1,60.0,10.0,14.6,33.5,1,0,0
2017-08-31,2017,1826.0,0,13.4,16.5,9.8,1024.8,67.0,10.0,13.0,18.3,0,0,0
2017-09-01,2017,1773.0,0,16.6,20.0,12.2,1017.0,77.0,10.0,16.3,25.9,0,0,0
2017-09-02,2017,1687.0,0,19.8,23.0,15.2,1012.8,88.0,9.2,14.3,33.5,0,0,0
2017-09-03,2017,1549.0,0,17.1,23.2,14.0,1011.1,94.0,6.3,14.3,22.2,1,1,1
2017-09-04,2017,1742.0,0,13.8,19.5,11.0,1017.9,74.0,9.0,15.7,24.1,1,1,0
2017-09-05,2017,1811.0,0,12.3,17.1,9.0,1026.2,58.0,10.0,12.0,18.3,0,0,0
